price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,sqft_living_norm,house_age,age_category
248000.0,3.0,2.5,2120.0,6840.0,1.0,0,0,3,7,1220,900,1984,0,1820,8200,0.15561224489795916,30,Middle-Aged
245000.0,3.0,1.0,910.0,6630.0,1.0,0,0,4,6,910,0,1912,0,950,5100,0.05272108843537414,103,Old
332000.0,2.0,1.0,1000.0,4776.0,1.0,0,0,4,6,1000,0,1942,0,1500,4800,0.06037414965986394,72,Old
459950.0,3.0,2.5,2340.0,4273.0,2.0,0,0,3,7,2340,0,2002,0,2400,4624,0.17431972789115646,13,Middle-Aged
425000.0,3.0,2.0,1180.0,1800.0,2.0,0,2,3,8,1180,0,1994,0,1500,1948,0.07568027210884352,21,Middle-Aged
460000.0,3.0,2.25,2080.0,50965.0,1.0,0,0,3,8,1590,490,1979,0,2270,51836,0.15221088435374147,35,Middle-Aged
838300.0,6.0,2.5,3760.0,12978.0,1.0,0,0,3,9,2360,1400,1967,0,2300,7362,0.2950680272108843,47,Old
256000.0,3.0,2.5,1480.0,7200.0,2.0,0,0,5,7,1480,0,1995,0,1350,7200,0.10119047619047619,19,Middle-Aged
864000.0,3.0,2.75,3060.0,13554.0,2.0,0,0,3,10,3060,0,1984,0,3060,11455,0.2355442176870748,31,Middle-Aged
900000.0,3.0,3.5,3070.0,7620.0,2.0,0,0,3,9,2030,1040,1922,2007,1780,4800,0.23639455782312924,93,Old
145600.0,3.0,1.0,1170.0,7560.0,1.0,0,0,3,6,1170,0,1958,0,1170,7560,0.07482993197278912,57,Old
865000.0,5.0,3.0,2900.0,6730.0,1.0,0,0,5,8,1830,1070,1977,0,2370,6283,0.22193877551020408,37,Middle-Aged
250250.0,3.0,2.25,2210.0,8000.0,2.0,0,0,4,8,2210,0,1969,0,1990,8000,0.16326530612244897,45,Old
162000.0,4.0,2.0,1440.0,7641.0,1.0,0,0,4,5,1440,0,1943,0,1440,7750,0.0977891156462585,71,Old
450000.0,4.0,1.75,1980.0,7350.0,1.0,0,0,3,7,1430,550,1973,0,1870,7920,0.14370748299319727,41,Old
675500.0,4.0,2.75,2060.0,21344.0,1.0,0,0,2,8,1460,600,1978,0,2060,16088,0.15051020408163265,37,Middle-Aged
697000.0,3.0,2.25,2420.0,5304.0,1.5,0,0,5,7,1640,780,1947,0,1560,5304,0.18112244897959182,67,Old
1324050.0,3.0,3.25,3440.0,4080.0,2.0,0,0,3,9,2560,880,2005,0,3110,4080,0.26785714285714285,9,New
490000.0,3.0,1.75,1600.0,16510.0,1.0,0,0,3,8,1600,0,1984,0,1510,10407,0.11139455782312924,30,Middle-Aged
590000.0,3.0,2.25,2210.0,5742.0,1.0,0,0,3,8,1460,750,1951,0,1900,4590,0.16326530612244897,63,Old
280000.0,4.0,1.75,1920.0,16000.0,1.0,0,0,3,8,1450,800,1957,0,1930,16000,0.13860544217687074,58,Old
515000.0,2.0,1.0,1680.0,6500.0,1.0,0,0,4,7,1140,540,1941,0,1610,6500,0.11819727891156462,73,Old
576000.0,3.0,1.0,1140.0,5395.0,1.0,0,0,4,7,1010,130,1909,0,1700,5376,0.07227891156462585,105,Old
375000.0,3.0,1.75,1430.0,10574.0,2.0,0,0,3,7,1430,0,1981,0,1900,10450,0.09693877551020408,33,Middle-Aged
478000.0,3.0,1.0,1440.0,7107.0,1.0,0,0,4,7,1000,440,1980,0,1540,7140,0.0977891156462585,35,Middle-Aged
282000.0,3.0,1.0,1670.0,5200.0,1.0,0,0,5,7,1030,640,1977,0,1620,6696,0.1173469387755102,38,Middle-Aged
1400000.0,4.0,4.5,3080.0,10550.0,2.0,0,3,3,8,1940,1140,1976,2007,2780,10550,0.23724489795918363,38,Middle-Aged
593500.0,5.0,3.25,4300.0,7620.0,2.0,0,0,3,8,3220,1080,1972,0,2680,41684,0.3409863945578231,43,Old
724950.0,4.0,3.5,3010.0,174240.0,2.0,0,0,3,9,3010,0,2004,0,2720,247856,0.2312925170068027,10,New
306000.0,3.0,1.75,1560.0,7500.0,1.0,0,0,4,8,1560,0,1966,0,1600,7904,0.10799319727891155,48,Old
341000.0,4.0,1.75,1920.0,7665.0,1.0,0,0,4,8,1500,420,1975,0,2100,7344,0.13860544217687074,39,Middle-Aged
399950.0,3.0,2.5,1400.0,4400.0,1.0,0,0,3,7,1400,0,1930,2014,1060,4400,0.09438775510204081,84,Old
534000.0,5.0,2.0,2280.0,3600.0,2.0,0,0,3,7,2280,0,1992,0,1740,1800,0.16921768707482993,22,Middle-Aged
635000.0,6.0,2.5,3880.0,7620.0,2.0,0,0,3,7,3880,0,2003,0,2620,5070,0.3052721088435374,11,Middle-Aged
350000.0,2.0,1.0,1350.0,3880.0,1.0,0,0,3,6,950,400,1927,0,1670,3920,0.0901360544217687,88,Old
856000.0,3.0,1.5,1480.0,2700.0,1.5,0,0,3,7,1480,0,1928,0,1970,4200,0.10119047619047619,87,Old
582000.0,4.0,3.0,1670.0,1189.0,3.0,0,0,3,8,1427,243,2000,0,1700,1401,0.1173469387755102,14,Middle-Aged
799000.0,4.0,2.5,3400.0,6742.0,2.0,0,0,3,9,3400,0,2004,0,2970,6909,0.26445578231292516,10,New
423700.0,3.0,2.5,2070.0,3986.0,2.0,0,0,3,8,2070,0,1999,0,2090,3986,0.15136054421768708,15,Middle-Aged
1835000.0,3.0,3.5,4870.0,7620.0,2.0,0,0,3,12,4870,0,1995,0,5000,33880,0.38945578231292516,20,Middle-Aged
322000.0,3.0,2.0,1760.0,43575.0,1.0,0,0,3,7,1160,600,1988,0,1760,46038,0.125,26,Middle-Aged
929000.0,4.0,3.25,4030.0,57499.0,2.0,0,0,3,9,4030,0,2002,0,3470,57499,0.3180272108843537,12,Middle-Aged
443000.0,2.0,1.0,1130.0,5413.0,1.0,0,0,3,7,880,250,1939,0,1250,5413,0.07142857142857142,75,Old
441500.0,3.0,1.75,1510.0,7700.0,1.0,0,0,3,7,1510,0,1968,0,1440,7416,0.10374149659863946,47,Old
875000.0,4.0,3.5,3110.0,108464.0,2.0,0,2,4,8,3110,0,1979,0,2340,4938,0.23979591836734693,35,Middle-Aged
3600000.0,3.0,3.25,5020.0,12431.0,2.0,1,4,3,10,3420,1600,1941,2002,3680,12620,0.40221088435374147,73,Old
450000.0,2.0,1.0,740.0,5100.0,1.0,0,0,4,7,740,0,1947,0,920,5100,0.03826530612244898,68,Old
425000.0,3.0,2.25,1630.0,10500.0,1.0,0,0,3,7,1100,530,1974,0,1640,9794,0.1139455782312925,40,Middle-Aged
660000.0,4.0,1.75,2780.0,9900.0,2.0,0,0,4,10,2780,0,1978,0,2600,12000,0.211734693877551,36,Middle-Aged
763101.0,3.0,1.75,1990.0,5560.0,1.0,0,0,4,7,1100,890,1939,0,1460,3706,0.1445578231292517,75,Old
499000.0,4.0,2.75,2250.0,14149.0,2.0,0,0,3,9,2250,0,1992,0,2450,14027,0.16666666666666666,23,Middle-Aged
521000.0,3.0,1.75,1720.0,37363.0,1.0,0,0,4,8,1350,370,1974,0,2740,40635,0.12159863945578231,41,Old
302000.0,2.0,1.0,900.0,423838.0,1.0,0,2,5,6,900,0,1925,0,1810,94960,0.051870748299319716,89,Old
293000.0,4.0,2.25,2360.0,6260.0,2.0,0,0,3,7,2360,0,1998,0,2144,6773,0.17602040816326528,17,Middle-Aged
335000.0,3.0,2.25,1530.0,4580.0,2.0,0,0,3,7,1530,0,2011,0,2110,4094,0.10544217687074828,3,New
499000.0,2.0,1.0,1450.0,3090.0,2.0,0,0,3,7,1450,0,1919,1987,1450,4635,0.09863945578231292,95,Old
600000.0,3.0,1.75,2040.0,5000.0,1.5,0,0,3,7,1780,260,1924,0,1690,5000,0.1488095238095238,91,Old
720000.0,4.0,1.75,2620.0,11041.0,1.5,0,0,4,9,2620,0,1962,0,2230,11041,0.19812925170068027,52,Old
195000.0,2.0,2.0,1180.0,2553.0,2.0,0,0,3,6,1180,0,2005,0,1310,2687,0.07568027210884352,10,New
249000.0,3.0,1.0,1110.0,8423.0,1.0,0,0,3,7,1110,0,1952,0,1140,9083,0.06972789115646258,62,Old
334000.0,3.0,2.25,1840.0,9781.0,2.0,0,0,3,7,1840,0,1989,0,1490,10101,0.13180272108843535,26,Middle-Aged
599950.0,4.0,1.75,2720.0,7810.0,1.0,0,0,3,8,1510,1210,1952,0,2120,7315,0.20663265306122447,62,Old
149900.0,3.0,2.25,1090.0,1950.0,1.0,0,0,4,8,1090,0,1982,0,1360,3426,0.06802721088435373,33,Middle-Aged
700000.0,4.0,1.75,1730.0,6500.0,1.0,0,0,3,7,1250,480,1945,0,1910,8100,0.12244897959183673,69,Old
525000.0,3.0,1.5,1170.0,6240.0,1.0,0,0,4,6,1170,0,1960,0,2380,8846,0.07482993197278912,54,Old
1049000.0,4.0,3.75,1920.0,126759.0,2.0,0,0,4,10,4740,0,1991,0,3060,118047,0.13860544217687074,23,Middle-Aged
402000.0,3.0,2.5,1920.0,8000.0,1.0,0,0,4,7,1290,670,1977,0,1960,8000,0.13860544217687074,37,Middle-Aged
450000.0,3.0,2.0,1430.0,3480.0,1.0,0,0,3,7,980,450,1947,0,1450,4650,0.09693877551020408,67,Old
520000.0,3.0,2.25,2510.0,43995.0,2.0,0,0,3,8,2510,0,1981,0,2470,48351,0.18877551020408162,33,Middle-Aged
205000.0,3.0,1.75,1920.0,6980.0,1.0,0,0,5,7,820,600,1980,0,1470,7319,0.13860544217687074,34,Middle-Aged
635000.0,3.0,2.25,2680.0,175982.0,1.0,0,0,3,9,2680,0,2004,0,3170,215186,0.20323129251700678,10,New
210500.0,3.0,1.0,1220.0,7620.0,1.0,0,0,5,7,1220,0,1958,0,1310,9600,0.07908163265306122,57,Old
406650.0,2.0,1.0,1070.0,6100.0,1.0,0,0,3,6,1070,0,1940,0,1770,5695,0.06632653061224489,74,Old
350000.0,3.0,1.75,1580.0,19998.0,1.0,0,0,4,7,1580,0,1968,0,1860,19998,0.10969387755102039,47,Old
425000.0,4.0,1.75,1820.0,6000.0,1.0,0,0,3,7,930,890,1942,0,1590,6000,0.1301020408163265,73,Old
798000.0,3.0,3.5,3590.0,6402.0,2.0,0,0,3,10,3590,0,1999,0,3230,7305,0.28061224489795916,15,Middle-Aged
180000.0,3.0,2.25,1960.0,9583.0,2.0,0,0,2,5,1960,0,1908,0,1850,8324,0.14200680272108843,106,Old
1250000.0,5.0,3.25,3160.0,13238.0,2.0,0,0,5,8,3160,0,1972,0,2360,12042,0.244047619047619,42,Old
435000.0,4.0,2.0,2030.0,4033.0,2.0,0,0,4,7,1630,400,1925,0,1350,1340,0.14795918367346939,90,Old
355000.0,3.0,1.5,1240.0,15867.0,1.0,0,0,3,7,1240,0,1962,0,1570,9600,0.08078231292517006,52,Old
3000000.0,5.0,3.25,5370.0,14091.0,2.0,0,0,3,10,3850,1520,1918,2008,2410,12047,0.43197278911564624,97,Old
685000.0,5.0,2.5,2670.0,14455.0,2.0,0,0,5,9,2670,0,1958,0,1810,14455,0.20238095238095236,56,Old
311000.0,3.0,2.25,1640.0,12060.0,1.0,0,0,4,7,1640,0,1960,0,1680,9147,0.11479591836734693,54,Old
305000.0,4.0,2.25,2130.0,9600.0,1.0,0,0,4,7,2130,0,1966,0,1710,9600,0.15646258503401358,48,Old
675000.0,3.0,2.5,2550.0,4954.0,1.5,0,0,4,7,1850,700,1924,0,1700,4954,0.1921768707482993,90,Old
769000.0,4.0,2.75,1920.0,15405.0,1.0,0,2,4,8,1850,1780,1968,0,3380,11184,0.13860544217687074,46,Old
430000.0,3.0,1.5,1690.0,9708.0,1.5,0,0,5,7,1690,0,1954,0,1570,9858,0.11904761904761904,60,Old
516250.0,6.0,2.0,2390.0,8660.0,1.5,0,0,4,7,2390,0,1925,0,2250,12942,0.17857142857142855,89,Old
760000.0,3.0,3.5,2350.0,10739.0,1.0,0,2,5,7,1340,1010,1940,0,2580,11026,0.17517006802721088,74,Old
579950.0,3.0,3.5,1420.0,1217.0,2.0,0,0,3,8,1180,240,2003,0,1494,1264,0.09608843537414966,11,Middle-Aged
476000.0,3.0,2.25,1920.0,7187.0,1.0,0,0,4,8,1170,400,1980,0,1660,8775,0.13860544217687074,35,Middle-Aged
510000.0,3.0,1.75,1600.0,19200.0,1.0,0,0,4,7,1600,0,1967,0,2010,14850,0.11139455782312924,47,Old
205000.0,2.0,1.0,720.0,5040.0,1.0,0,0,3,6,720,0,1955,0,1357,5120,0.036564625850340135,59,Old
240000.0,3.0,1.0,1470.0,7350.0,1.0,0,0,3,7,1470,0,1969,0,1720,8050,0.10034013605442176,45,Old
738000.0,5.0,3.5,2790.0,16952.0,2.0,0,2,3,10,1970,820,1991,0,2980,17281,0.21258503401360543,23,Middle-Aged
420000.0,3.0,1.75,1720.0,8102.0,1.0,0,0,5,6,860,860,1940,0,1440,8106,0.12159863945578231,74,Old
455000.0,3.0,1.75,1300.0,9600.0,1.0,0,0,4,7,1300,0,1969,0,2070,9775,0.0858843537414966,45,Old
765000.0,4.0,1.0,2520.0,5500.0,1.5,0,0,5,8,1820,700,1912,0,2350,5000,0.18962585034013604,102,Old
372000.0,4.0,1.5,1780.0,7914.0,1.5,0,0,4,7,1780,0,1962,0,1350,8069,0.12670068027210885,52,Old
160000.0,3.0,1.0,1200.0,8360.0,1.0,0,0,2,6,1200,0,1948,0,1570,6823,0.07738095238095237,66,Old
772000.0,4.0,2.5,2990.0,9643.0,2.0,0,0,3,9,2990,0,2003,0,2990,8666,0.22959183673469385,11,Middle-Aged
1125000.0,3.0,1.75,1910.0,5640.0,2.0,0,0,4,9,1910,0,1906,0,2050,5400,0.1377551020408163,108,Old
479000.0,3.0,1.0,1370.0,3000.0,1.5,0,0,3,7,1370,0,1924,0,1510,2151,0.09183673469387754,90,Old
570000.0,3.0,2.5,1910.0,4941.0,2.0,0,0,3,8,1910,0,1999,0,1910,4941,0.1377551020408163,16,Middle-Aged
350000.0,4.0,1.0,1170.0,8147.0,1.5,0,0,3,6,1170,0,1959,0,1260,8147,0.07482993197278912,55,Old
353000.0,3.0,2.5,1250.0,864.0,3.0,0,0,3,8,1250,0,2004,0,1330,2298,0.08163265306122448,10,New
699000.0,5.0,2.5,3340.0,24755.0,2.0,0,0,3,10,3340,0,2002,0,3420,23274,0.2593537414965986,12,Middle-Aged
265000.0,3.0,2.0,1380.0,8536.0,2.0,0,0,4,7,1380,0,1955,0,1260,8750,0.09268707482993196,59,Old
167000.0,1.0,1.0,780.0,10235.0,1.5,0,0,3,6,780,0,1989,0,930,10165,0.04166666666666666,26,Middle-Aged
500000.0,4.0,2.25,2080.0,8000.0,1.0,0,0,3,8,1390,690,1964,0,1800,7700,0.15221088435374147,50,Old
700000.0,3.0,1.0,1920.0,7200.0,2.0,0,0,4,6,1410,0,1901,0,1640,7200,0.13860544217687074,113,Old
295000.0,1.0,1.0,520.0,5600.0,1.0,0,0,3,6,520,0,1918,0,1030,5265,0.019557823129251695,96,Old
1010000.0,4.0,3.5,3500.0,4080.0,2.0,0,2,3,9,2590,910,2004,0,2430,5100,0.2729591836734694,11,Middle-Aged
209000.0,2.0,1.0,1920.0,5265.0,1.0,0,0,5,6,840,0,1969,0,920,5100,0.13860544217687074,46,Old
276000.0,3.0,2.25,2240.0,9200.0,1.0,0,0,4,7,1440,800,1968,0,1740,9600,0.16581632653061223,47,Old
380000.0,4.0,2.5,2100.0,5857.0,2.0,0,0,3,8,2100,0,2002,0,2090,7779,0.15391156462585032,13,Middle-Aged
315000.0,3.0,1.5,1750.0,12500.0,1.0,0,0,3,7,1150,600,1954,0,1680,13000,0.12414965986394558,60,Old
685530.0,4.0,2.5,3130.0,60467.0,2.0,0,0,3,9,3130,0,1996,0,2780,44224,0.24149659863945577,19,Middle-Aged
254600.0,3.0,2.0,1470.0,20000.0,1.0,0,0,4,7,1470,0,1968,0,1390,30056,0.10034013605442176,46,Old
230000.0,3.0,2.0,1440.0,5600.0,1.0,0,0,4,6,720,720,1942,2007,1120,5700,0.0977891156462585,72,Old
335000.0,3.0,3.0,1430.0,1249.0,3.0,0,0,3,8,1430,0,2003,0,1020,1112,0.09693877551020408,11,Middle-Aged
550000.0,4.0,2.5,2170.0,7620.0,1.0,0,0,3,7,1460,710,1980,0,1940,8400,0.15986394557823128,34,Middle-Aged
123300.0,3.0,1.0,1150.0,8050.0,1.5,0,0,4,7,1150,0,1956,0,1360,8050,0.07312925170068027,58,Old
275436.0,4.0,2.75,1920.0,9658.0,1.5,0,0,3,7,2170,0,1966,0,1490,9731,0.13860544217687074,48,Old
325000.0,4.0,3.5,2630.0,3435.0,1.5,0,3,3,7,1640,990,1984,0,1920,2435,0.19897959183673466,30,Middle-Aged
635000.0,4.0,2.5,2490.0,40608.0,2.0,0,0,3,9,2490,0,1997,0,3170,45441,0.18707482993197277,17,Middle-Aged
513000.0,3.0,1.75,1710.0,5000.0,1.0,0,0,4,7,1110,600,1944,0,920,5000,0.12074829931972789,71,Old
580000.0,4.0,2.5,2130.0,35752.0,1.0,0,0,3,8,1490,640,1980,0,3030,34000,0.15646258503401358,34,Middle-Aged
225000.0,3.0,1.0,940.0,9272.0,1.0,0,0,3,7,940,0,1954,0,1270,9375,0.05527210884353741,61,Old
265000.0,3.0,1.0,1400.0,9460.0,1.0,0,0,3,7,1060,340,1961,0,1570,7700,0.09438775510204081,53,Old
313000.0,4.0,1.75,1630.0,3000.0,1.0,0,0,3,7,930,700,1978,0,1630,3000,0.1139455782312925,36,Middle-Aged
296000.0,2.0,1.0,1370.0,8400.0,1.0,0,0,3,7,1370,0,1948,0,1330,8396,0.09183673469387754,67,Old
655500.0,4.0,2.25,2380.0,15800.0,1.0,0,0,3,8,1680,700,1957,2001,1950,11751,0.17772108843537412,57,Old
250750.0,5.0,1.75,2140.0,12058.0,1.0,0,0,4,8,2140,0,1951,0,1640,10125,0.157312925170068,63,Old
438000.0,4.0,2.5,1970.0,8545.0,2.0,0,0,3,8,1970,0,2004,0,2590,7200,0.14285714285714285,10,New
590000.0,3.0,2.75,2550.0,7620.0,2.0,0,0,4,8,1980,570,1967,0,2180,21600,0.1921768707482993,47,Old
329500.0,3.0,1.0,1080.0,5250.0,1.0,0,0,4,7,1080,0,1947,0,1100,5250,0.06717687074829931,67,Old
1195000.0,3.0,2.25,3070.0,9645.0,2.0,0,0,3,10,2110,960,1987,0,3130,9450,0.23639455782312924,28,Middle-Aged
415000.0,2.0,1.0,1470.0,6000.0,1.0,0,0,3,6,900,570,1944,0,1670,6000,0.10034013605442176,71,Old
900000.0,4.0,2.5,3620.0,42580.0,2.0,0,0,3,10,3620,0,1984,0,2950,33167,0.2831632653061224,30,Middle-Aged
378000.0,3.0,2.25,1050.0,57499.0,1.0,0,0,3,7,1050,0,1975,0,1460,42688,0.06462585034013604,40,Middle-Aged
474000.0,2.0,1.0,1920.0,403365.0,1.0,0,3,5,6,1050,0,1905,0,1760,108900,0.13860544217687074,109,Old
464000.0,3.0,1.0,1320.0,3625.0,2.0,0,0,3,7,1320,0,1900,0,1660,5438,0.08758503401360543,114,Old
310000.0,3.0,1.0,1210.0,7649.0,1.0,0,0,4,7,1210,0,1956,0,1210,6760,0.07823129251700679,58,Old
580000.0,3.0,1.5,1860.0,7190.0,2.0,0,1,5,7,1860,0,1952,0,1670,5525,0.1335034013605442,62,Old
999000.0,3.0,2.75,2830.0,505166.0,1.0,1,3,4,8,1830,1000,1962,0,2120,21988,0.21598639455782312,52,Old
510000.0,2.0,1.0,810.0,6480.0,1.0,0,0,5,6,810,0,1942,0,1920,6000,0.044217687074829926,73,Old
650000.0,3.0,1.5,1630.0,7475.0,1.0,0,1,3,7,1160,470,1940,0,2320,7475,0.1139455782312925,74,Old
196000.0,3.0,1.0,880.0,19600.0,1.0,0,0,4,7,880,0,1978,0,880,10500,0.050170068027210885,36,Middle-Aged
220000.0,4.0,1.75,1660.0,11664.0,1.0,0,0,3,6,1010,650,1952,0,1670,9975,0.11649659863945577,62,Old
855000.0,3.0,2.25,3440.0,10628.0,2.0,0,2,3,10,3440,0,1985,0,3170,11434,0.26785714285714285,29,Middle-Aged
483000.0,3.0,1.75,2110.0,10454.0,1.0,0,0,4,8,1440,670,1978,0,1990,10890,0.15476190476190474,36,Middle-Aged
400000.0,3.0,2.25,1060.0,12000.0,1.0,0,0,3,7,1060,0,1952,0,1550,10500,0.06547619047619047,63,Old
435000.0,3.0,2.5,1900.0,7984.0,2.0,0,0,3,8,1900,0,1993,0,2650,9352,0.1369047619047619,21,Middle-Aged
219500.0,1.0,1.0,820.0,1060.0,1.0,0,0,3,8,760,60,2007,0,1770,1924,0.04506802721088435,7,New
2950000.0,4.0,3.5,4860.0,23885.0,2.0,0,0,3,12,4860,0,1996,0,3580,16054,0.3886054421768707,18,Middle-Aged
427000.0,3.0,2.5,2050.0,3218.0,3.0,0,0,3,7,2050,0,2008,0,2050,7200,0.14965986394557823,6,New
430000.0,3.0,1.5,1090.0,4013.0,1.5,0,0,3,7,1090,0,1900,0,1390,4013,0.06802721088435373,114,Old
495000.0,2.0,1.5,1920.0,6250.0,1.0,0,0,3,7,1060,860,1937,0,2070,6250,0.13860544217687074,77,Old
299950.0,3.0,2.5,1870.0,7942.0,2.0,0,0,3,7,1870,0,1990,0,1870,7392,0.13435374149659862,24,Middle-Aged
390000.0,4.0,1.75,2690.0,46609.0,1.5,0,0,3,7,2690,0,1940,0,1920,7302,0.2040816326530612,74,Old
385000.0,3.0,1.75,2160.0,5863.0,1.5,0,0,4,7,1260,900,1928,0,1590,3000,0.15901360544217685,86,Old
740000.0,4.0,2.5,3000.0,10392.0,2.0,0,0,3,9,3000,0,1995,0,3140,9213,0.2304421768707483,19,Middle-Aged
991700.0,4.0,3.0,1920.0,2350.0,2.0,0,1,3,9,1610,680,1924,2011,1610,3820,0.13860544217687074,90,Old
765000.0,3.0,2.75,2250.0,9600.0,2.5,0,0,4,9,1830,420,1909,1991,2060,4980,0.16666666666666666,105,Old
802000.0,4.0,2.25,2130.0,8734.0,2.0,0,2,4,8,2130,0,1961,0,2550,8800,0.15646258503401358,53,Old
950000.0,4.0,2.75,2500.0,20000.0,1.0,0,0,4,8,1700,800,1969,0,2650,20000,0.1879251700680272,45,Old
392000.0,4.0,2.5,2300.0,41167.0,2.0,0,0,3,7,2300,0,1988,0,2300,21765,0.17091836734693877,26,Middle-Aged
590000.0,3.0,2.5,3360.0,218235.0,1.0,0,0,3,8,3360,0,1989,0,2650,220849,0.26105442176870747,25,Middle-Aged
425000.0,3.0,2.5,1920.0,9000.0,2.0,0,0,2,7,1920,0,1989,0,1530,10474,0.13860544217687074,26,Middle-Aged
765000.0,5.0,1.75,2440.0,15143.0,1.5,0,4,4,8,1740,700,1944,0,2390,10907,0.18282312925170066,70,Old
313500.0,3.0,2.25,1440.0,3488.0,2.0,0,0,4,7,1440,0,1983,0,1390,3488,0.0977891156462585,31,Middle-Aged
320000.0,3.0,1.0,1780.0,6840.0,2.0,0,0,4,6,1780,0,1947,0,1410,7200,0.12670068027210885,67,Old
604000.0,4.0,2.25,1490.0,4485.0,1.0,0,0,3,8,1350,140,1960,0,1380,4846,0.10204081632653061,55,Old
570000.0,3.0,2.0,1400.0,1657.0,2.0,0,0,3,8,1060,340,2004,0,1540,2275,0.09438775510204081,11,Middle-Aged
639000.0,3.0,2.5,2150.0,12028.0,2.0,0,0,4,8,2150,0,1982,0,1800,11777,0.15816326530612243,32,Middle-Aged
335000.0,4.0,2.0,1910.0,10200.0,1.0,0,0,4,7,1910,0,1963,0,1820,15600,0.1377551020408163,51,Old
896000.0,4.0,1.75,2660.0,3520.0,2.0,0,0,4,8,2080,580,1917,0,2100,4080,0.20153061224489793,97,Old
259500.0,3.0,1.75,1650.0,12349.0,1.0,0,0,3,7,1650,0,1957,0,1470,10763,0.11564625850340135,57,Old
637000.0,3.0,2.0,1980.0,6000.0,1.0,0,0,4,7,1380,600,1958,0,1260,6000,0.14370748299319727,56,Old
307450.0,4.0,2.75,2690.0,8874.0,1.0,0,0,3,8,1370,1320,1980,0,1990,7875,0.2040816326530612,35,Middle-Aged
535000.0,3.0,1.75,1380.0,3561.0,1.0,0,0,4,7,860,520,1925,0,1820,4593,0.09268707482993196,89,Old
669500.0,4.0,2.25,2500.0,4046.0,1.5,0,0,4,7,1520,980,1940,0,1410,4046,0.1879251700680272,74,Old
259000.0,3.0,1.75,1590.0,7148.0,1.0,0,0,3,7,1590,0,1952,0,1150,7280,0.11054421768707481,62,Old
441000.0,4.0,1.5,1920.0,3300.0,1.0,0,0,1,7,1100,0,1919,0,2020,4000,0.13860544217687074,95,Old
228800.0,4.0,2.25,1470.0,1612.0,2.0,0,0,3,7,980,490,2003,0,1460,5027,0.10034013605442176,12,Middle-Aged
530000.0,2.0,2.0,1680.0,4950.0,1.0,0,0,3,8,1680,0,2006,0,1570,4800,0.11819727891156462,8,New
524000.0,2.0,2.0,1450.0,2272.0,1.0,0,0,4,6,750,700,1924,0,2170,4370,0.09863945578231292,90,Old
430000.0,4.0,2.25,2020.0,4840.0,1.5,0,0,5,8,1200,820,1925,0,1410,4840,0.14710884353741496,89,Old
1325000.0,4.0,3.25,1920.0,4760.0,1.5,0,0,5,9,1890,580,1906,0,2470,4760,0.13860544217687074,108,Old
210000.0,3.0,1.0,1230.0,12201.0,1.0,0,0,3,7,1230,0,1969,0,1230,10780,0.07993197278911564,45,Old
449000.0,4.0,2.5,1850.0,5040.0,1.0,0,0,3,7,1230,620,1930,2013,1010,5040,0.13265306122448978,84,Old
945000.0,2.0,2.5,1920.0,7089.0,2.0,0,0,3,9,2540,0,2004,0,1330,7089,0.13860544217687074,10,New
200450.0,3.0,1.0,1920.0,9130.0,1.0,0,0,3,6,970,0,1957,0,1000,8886,0.13860544217687074,58,Old
219950.0,3.0,1.5,1070.0,6601.0,1.0,0,0,3,6,1070,0,1985,0,1030,6614,0.06632653061224489,30,Middle-Aged
659500.0,4.0,3.0,1920.0,18362.0,1.0,0,0,4,8,1870,750,1956,0,2630,16792,0.13860544217687074,58,Old
746000.0,4.0,2.75,2110.0,8190.0,1.5,0,0,5,8,2110,0,1966,0,2420,8400,0.15476190476190474,48,Old
540000.0,3.0,1.75,2110.0,7129.0,1.0,0,0,3,8,1280,830,1982,0,1810,8674,0.15476190476190474,33,Middle-Aged
485000.0,5.0,2.0,1910.0,5508.0,1.0,0,0,3,7,1020,890,1968,0,1030,7440,0.1377551020408163,46,Old
202000.0,2.0,1.0,670.0,7844.0,1.0,0,0,3,6,670,0,1942,0,740,7218,0.03231292517006802,73,Old
2525000.0,4.0,5.5,6930.0,45100.0,1.0,0,0,4,11,4310,2620,1950,1991,2560,37766,0.564625850340136,64,Old
502000.0,3.0,2.75,2010.0,11200.0,1.0,0,0,3,8,1360,650,1979,0,2200,10640,0.14625850340136054,36,Middle-Aged
279000.0,2.0,2.75,1770.0,10534.0,1.0,0,0,3,8,1210,560,2003,0,1600,17400,0.12585034013605442,12,Middle-Aged
409500.0,3.0,1.0,1340.0,4120.0,1.0,0,0,4,7,1040,300,1921,0,1270,4635,0.08928571428571427,93,Old
453000.0,3.0,2.0,1660.0,7620.0,1.0,0,0,3,7,1260,400,1983,0,1660,7320,0.11649659863945577,31,Middle-Aged
367000.0,4.0,1.0,1820.0,5500.0,1.5,0,0,3,6,1820,0,1947,0,1140,5500,0.1301020408163265,68,Old
550000.0,3.0,2.5,1920.0,5400.0,2.0,0,0,3,9,2510,0,1992,0,1840,5400,0.13860544217687074,22,Middle-Aged
273500.0,3.0,1.5,1560.0,8314.0,1.0,0,0,3,7,1560,0,1962,0,1820,8925,0.10799319727891155,53,Old
